uid	iid	score	label
1	933	0.004534099251031876	0.0
1	503	0.41948217153549194	0.0
1	790	0.023547334596514702	0.0
1	739	0.06077742949128151	0.0
1	235	0.5441482663154602	0.0
1	707	0.09061936289072037	0.0
1	727	0.129954993724823	0.0
1	703	0.1686873733997345	0.0
1	1044	0.011652538552880287	0.0
1	1074	0.31860923767089844	0.0
1	882	0.025311410427093506	0.0
1	1126	0.009579084813594818	0.0
1	886	0.05816444754600525	0.0
1	678	0.006527593359351158	0.0
1	1041	0.27928972244262695	0.0
1	335	0.5880358815193176	0.0
1	601	0.07967530190944672	0.0
1	443	0.0710366740822792	0.0
1	39	0.1325722634792328	0.0
1	500	0.15864580869674683	0.0
1	46	0.34280475974082947	0.0
1	1173	0.017239578068256378	0.0
1	152	0.32205507159233093	0.0
1	1125	0.031385667622089386	0.0
1	1226	0.014186056330800056	0.0
1	1300	0.007811699993908405	0.0
1	1278	0.11742667108774185	0.0
1	824	0.2005082070827484	0.0
1	876	0.07424457371234894	0.0
1	274	0.051212944090366364	0.0
1	1018	0.015405974350869656	0.0
1	701	0.010175933130085468	0.0
1	1054	0.03429361432790756	0.0
1	1038	0.06741783767938614	0.0
1	964	0.08422061055898666	0.0
1	223	0.3158436417579651	0.0
1	734	0.042140133678913116	0.0
1	945	0.020647859200835228	0.0
1	992	0.025850992649793625	0.0
1	247	0.043893277645111084	0.0
1	1248	0.09952524304389954	0.0
1	874	0.16620679199695587	0.0
1	66	0.4030643701553345	0.0
1	1121	0.013899732381105423	0.0
1	733	0.08174969255924225	0.0
2	5	0.9343423843383789	1.0
2	990	0.0859643742442131	0.0
2	799	0.06466405838727951	0.0
2	1333	0.007730781566351652	0.0
2	330	0.00439249724149704	0.0
2	764	0.12469162046909332	0.0
2	46	0.32044655084609985	0.0
2	1234	0.013374853879213333	0.0
2	626	0.27933815121650696	0.0
2	947	0.04618756100535393	0.0
2	456	0.08362717181444168	0.0
2	793	0.05493452772498131	0.0
2	894	0.12909168004989624	0.0
2	247	0.03500782325863838	0.0
2	382	0.4983484745025635	0.0
2	589	0.4275607764720917	0.0
2	551	0.09271753579378128	0.0
2	1011	0.01736629754304886	0.0
2	845	0.06098555400967598	0.0
2	854	0.11578480154275894	0.0
2	984	0.14968092739582062	0.0
2	1061	0.3312988579273224	0.0
2	680	0.05267113074660301	0.0
2	647	0.03193427249789238	0.0
2	460	0.04539032280445099	0.0
2	470	0.14821837842464447	0.0
2	999	0.09445886313915253	0.0
2	986	0.030909843742847443	0.0
2	740	0.12035244703292847	0.0
2	784	0.06470467150211334	0.0
2	1221	0.05293681472539902	0.0
2	274	0.06618338823318481	0.0
2	1229	0.020099081099033356	0.0
2	684	0.29137134552001953	0.0
2	1080	0.26982182264328003	0.0
2	1287	0.011711549945175648	0.0
2	791	0.25169607996940613	0.0
2	453	0.17895333468914032	0.0
2	945	0.03364626690745354	0.0
2	345	0.020998768508434296	0.0
2	35	0.10497787594795227	0.0
2	1270	0.023858660832047462	0.0
2	367	0.2251710742712021	0.0
2	1166	0.01688469760119915	0.0
2	99	0.0968000739812851	0.0
2	163	0.17856313288211823	0.0
2	1256	0.0159398652613163	0.0
2	921	0.00849863700568676	0.0
2	1052	0.02439994178712368	0.0
2	678	0.014870465733110905	0.0
2	716	0.010669556446373463	0.0
2	545	0.13664031028747559	0.0
2	127	0.23153163492679596	0.0
2	859	0.05672844126820564	0.0
2	698	0.14748375117778778	0.0
2	1015	0.06948693841695786	0.0
2	782	0.3358122706413269	0.0
2	1202	0.01825862005352974	0.0
2	1115	0.04704912379384041	0.0
2	611	0.19940052926540375	0.0
2	783	0.032180242240428925	0.0
2	566	0.045945826917886734	0.0
2	798	0.06252112239599228	0.0
2	424	0.04625531658530235	0.0
2	1147	0.04238113388419151	0.0
2	929	0.040508098900318146	0.0
2	583	0.25680872797966003	0.0
2	260	0.2636091411113739	0.0
2	1136	0.03808169439435005	0.0
2	165	0.9087037444114685	0.0
2	1242	0.043848756700754166	0.0
2	1047	0.06487558037042618	0.0
2	1269	0.017918812111020088	0.0
2	1195	0.02571488358080387	0.0
2	222	0.039636723697185516	0.0
2	117	0.22364577651023865	0.0
2	527	0.22054465115070343	0.0
2	953	0.045834243297576904	0.0
2	416	0.034183308482170105	0.0
2	159	0.0755295380949974	0.0
2	1131	0.013447972014546394	0.0
2	1145	0.03635309264063835	0.0
2	1267	0.026515090838074684	0.0
2	1056	0.009755215607583523	0.0
2	1076	0.17709168791770935	0.0
2	1284	0.042835041880607605	0.0
2	869	0.1349622905254364	0.0
2	575	0.03557624667882919	0.0
2	1055	0.24944114685058594	0.0
2	105	0.2628469467163086	0.0
2	248	0.06450771540403366	0.0
2	812	0.01078889798372984	0.0
2	834	0.039276279509067535	0.0
2	193	0.09197328984737396	0.0
2	339	0.16801856458187103	0.0
2	481	0.1472812443971634	0.0
2	1258	0.010682675056159496	0.0
2	848	0.027978820726275444	0.0
2	496	0.044733911752700806	0.0
2	996	0.00784581620246172	0.0
3	34	0.6906505227088928	1.0
3	102	0.12670134007930756	0.0
3	594	0.2487635612487793	0.0
3	1058	0.025389492511749268	0.0
3	496	0.03197568655014038	0.0
3	1251	0.015911638736724854	0.0
3	930	0.00583479180932045	0.0
3	852	0.01809089258313179	0.0
3	255	0.01018451526761055	0.0
3	668	0.06586325168609619	0.0
3	883	0.018099093809723854	0.0
3	1166	0.006763181649148464	0.0
3	974	0.015873463824391365	0.0
3	50	0.030885450541973114	0.0
3	563	0.048399023711681366	0.0
3	394	0.2915371060371399	0.0
3	441	0.10035712271928787	0.0
3	1301	0.006379761267453432	0.0
3	1082	0.008908048272132874	0.0
3	497	0.13358575105667114	0.0
3	844	0.0052236528135836124	0.0
3	1146	0.08739466220140457	0.0
3	207	0.3434959053993225	0.0
3	1285	0.011723775416612625	0.0
3	1141	0.024347452446818352	0.0
3	961	0.03294594585895538	0.0
3	1185	0.12000477313995361	0.0
3	908	0.006731731817126274	0.0
3	798	0.02431267872452736	0.0
3	133	0.013882708735764027	0.0
3	400	0.7525907158851624	0.0
3	1097	0.01994701847434044	0.0
3	173	0.45435237884521484	0.0
3	752	0.02793651819229126	0.0
3	842	0.16540129482746124	0.0
3	388	0.05586765706539154	0.0
3	1261	0.009621826931834221	0.0
3	120	0.1321251541376114	0.0
3	1187	0.014389211311936378	0.0
3	193	0.053788501769304276	0.0
3	839	0.018871469423174858	0.0
3	661	0.0657939687371254	0.0
3	651	0.13245321810245514	0.0
3	1153	0.03917279094457626	0.0
3	1048	0.013209818862378597	0.0
3	516	0.07529401034116745	0.0
3	1258	0.009350050240755081	0.0
3	704	0.15375351905822754	0.0
3	1283	0.0062531596049666405	0.0
3	471	0.3084956109523773	0.0
3	500	0.06892774254083633	0.0
3	1296	0.004363040905445814	0.0
3	855	0.029034487903118134	0.0
3	851	0.07709245383739471	0.0
3	495	0.04402529075741768	0.0
3	284	0.21286210417747498	0.0
3	552	0.011463282629847527	0.0
3	854	0.12161494791507721	0.0
3	1190	0.0047015175223350525	0.0
3	825	0.06133776903152466	0.0
3	522	0.16494281589984894	0.0
3	250	0.3114711046218872	0.0
3	6	0.4702606797218323	0.0
3	241	0.7987096905708313	0.0
3	543	0.645943820476532	0.0
3	741	0.022518031299114227	0.0
3	1177	0.005621027667075396	0.0
3	545	0.0701257735490799	0.0
3	742	0.016552796587347984	0.0
3	512	0.33540329337120056	0.0
3	126	0.023539148271083832	0.0
3	879	0.25039371848106384	0.0
3	905	0.0741233229637146	0.0
3	915	0.28305426239967346	0.0
3	700	0.009747733362019062	0.0
3	813	0.0697585716843605	0.0
3	955	0.061242517083883286	0.0
3	546	0.23733729124069214	0.0
3	498	0.5308429002761841	0.0
3	765	0.027448374778032303	0.0
3	669	0.08559039980173111	0.0
3	818	0.03404795005917549	0.0
3	860	0.1017269715666771	0.0
3	666	0.010965497232973576	0.0
3	763	0.11738672107458115	0.0
3	345	0.017201656475663185	0.0
3	633	0.24048107862472534	0.0
3	1218	0.012322356924414635	0.0
3	409	0.055421214550733566	0.0
3	716	0.007247463334351778	0.0
3	1104	0.044837404042482376	0.0
3	1068	0.015552947297692299	0.0
3	624	0.1289382427930832	0.0
3	52	0.0709948018193245	0.0
3	755	0.015986785292625427	0.0
3	417	0.10662421584129333	0.0
3	1314	0.005625621415674686	0.0
3	691	0.2049272656440735	0.0
3	812	0.011620094999670982	0.0
3	1111	0.046701110899448395	0.0
4	5	0.9598513245582581	1.0
4	1337	0.00481050368398428	0.0
4	1264	0.005475770682096481	0.0
4	1284	0.009691117331385612	0.0
4	1063	0.020854009315371513	0.0
4	473	0.07072453945875168	0.0
4	919	0.017204929143190384	0.0
4	298	0.08775144070386887	0.0
4	618	0.08462347835302353	0.0
4	635	0.00995155330747366	0.0
4	323	0.3079095780849457	0.0
4	882	0.015254881232976913	0.0
4	213	0.06084650009870529	0.0
4	796	0.02612047828733921	0.0
4	1152	0.008182811550796032	0.0
4	219	0.7299076318740845	0.0
4	649	0.06184955686330795	0.0
4	346	0.07133575528860092	0.0
4	188	0.1573503166437149	0.0
4	852	0.020793933421373367	0.0
4	1296	0.0024499972350895405	0.0
4	172	0.022092001512646675	0.0
4	701	0.00416896166279912	0.0
4	46	0.10126371681690216	0.0
4	178	0.5144873261451721	0.0
4	39	0.09118407964706421	0.0
4	803	0.5228116512298584	0.0
4	892	0.009178681299090385	0.0
4	1051	0.022931823506951332	0.0
4	743	0.06318213790655136	0.0
4	979	0.03652890771627426	0.0
4	1128	0.003468535840511322	0.0
4	658	0.0034012591931968927	0.0
4	666	0.0033890227787196636	0.0
4	1006	0.00297625083476305	0.0
4	322	0.10987868160009384	0.0
4	363	0.05184872820973396	0.0
4	290	0.06761232763528824	0.0
4	547	0.6044710278511047	0.0
4	221	0.059288978576660156	0.0
4	1130	0.019607603549957275	0.0
4	583	0.0973781868815422	0.0
4	135	0.4140721261501312	0.0
4	644	0.19660404324531555	0.0
4	1180	0.01598815806210041	0.0
4	734	0.015757782384753227	0.0
4	477	0.036698851734399796	0.0
4	865	0.07614892721176147	0.0
4	1165	0.01235110405832529	0.0
4	55	0.45501941442489624	0.0
4	567	0.5195472836494446	0.0
4	857	0.007089527323842049	0.0
4	585	0.027132000774145126	0.0
4	662	0.021810069680213928	0.0
4	838	0.15396493673324585	0.0
4	572	0.009029200300574303	0.0
4	549	0.016165373846888542	0.0
4	1224	0.019082363694906235	0.0
4	1223	0.0035937135107815266	0.0
4	378	0.2321704477071762	0.0
4	984	0.19149883091449738	0.0
4	673	0.022065700963139534	0.0
4	133	0.004572095349431038	0.0
4	1268	0.004223977215588093	0.0
4	781	0.058257102966308594	0.0
4	479	0.041601017117500305	0.0
4	204	0.16333675384521484	0.0
4	1114	0.008371248841285706	0.0
4	186	0.5095693469047546	0.0
4	1007	0.0487365797162056	0.0
4	252	0.04502410069108009	0.0
4	1243	0.06964223086833954	0.0
4	1067	0.008574911393225193	0.0
4	1195	0.010098953731358051	0.0
4	811	0.20734663307666779	0.0
4	1246	0.01374281756579876	0.0
4	800	0.25449228286743164	0.0
4	273	0.7322719097137451	0.0
4	873	0.011950964108109474	0.0
4	1213	0.007835243828594685	0.0
4	216	0.006695504300296307	0.0
4	449	0.111234650015831	0.0
4	925	0.06310722976922989	0.0
4	541	0.7986559867858887	0.0
4	529	0.32356691360473633	0.0
4	1155	0.004032472148537636	0.0
4	434	0.04572261869907379	0.0
4	820	0.09956838190555573	0.0
4	946	0.01563652977347374	0.0
4	532	0.023919621482491493	0.0
4	393	0.3867657780647278	0.0
4	858	0.027511440217494965	0.0
4	685	0.299895316362381	0.0
4	145	0.006821721792221069	0.0
4	539	0.07572036981582642	0.0
4	299	0.3122820258140564	0.0
4	431	0.2746725082397461	0.0
4	1109	0.07208816707134247	0.0
4	1005	0.16338768601417542	0.0
4	680	0.036233749240636826	0.0
5	34	0.5277421474456787	1.0
5	626	0.14794142544269562	0.0
5	23	0.6075975894927979	0.0
5	1124	0.014181588776409626	0.0
5	562	0.11347305029630661	0.0
5	1144	0.009084452874958515	0.0
5	257	0.42545366287231445	0.0
5	863	0.13010381162166595	0.0
5	1033	0.024923766031861305	0.0
5	899	0.37015923857688904	0.0
5	177	0.025090862065553665	0.0
5	667	0.1815507858991623	0.0
5	995	0.14267538487911224	0.0
5	1264	0.014621598646044731	0.0
5	1242	0.010970203205943108	0.0
5	12	0.20991767942905426	0.0
5	1255	0.008262383751571178	0.0
5	679	0.03737763315439224	0.0
5	52	0.05985924229025841	0.0
5	470	0.18177680671215057	0.0
5	761	0.05453148111701012	0.0
5	591	0.0901200920343399	0.0
5	142	0.05614972859621048	0.0
5	413	0.3554128110408783	0.0
5	1281	0.0067094722762703896	0.0
5	167	0.24426257610321045	0.0
5	35	0.06236616149544716	0.0
5	27	0.16895675659179688	0.0
5	980	0.13532119989395142	0.0
5	988	0.17915409803390503	0.0
5	285	0.16037583351135254	0.0
5	558	0.10403002798557281	0.0
5	346	0.12362099438905716	0.0
5	188	0.22514690458774567	0.0
5	316	0.12204711884260178	0.0
5	435	0.01713409833610058	0.0
5	556	0.18752521276474	0.0
5	924	0.08025988936424255	0.0
5	1104	0.04676084220409393	0.0
5	1031	0.038881029933691025	0.0
5	327	0.021944943815469742	0.0
5	1292	0.009837614372372627	0.0
5	363	0.048887383192777634	0.0
5	1132	0.01267198845744133	0.0
5	545	0.08000797778367996	0.0
5	374	0.06851024925708771	0.0
5	753	0.049217261373996735	0.0
5	1307	0.00780031131580472	0.0
5	536	0.007084175944328308	0.0
5	1054	0.039812710136175156	0.0
5	705	0.05506841465830803	0.0
5	930	0.011210010387003422	0.0
5	170	0.02498532272875309	0.0
5	1341	0.009446372278034687	0.0
5	1218	0.02540503442287445	0.0
5	326	0.010325409471988678	0.0
5	416	0.0446140356361866	0.0
5	698	0.0709029883146286	0.0
5	668	0.07989636808633804	0.0
5	831	0.15116901695728302	0.0
5	853	0.09458163380622864	0.0
5	1260	0.017599821090698242	0.0
5	1291	0.009398048743605614	0.0
5	1188	0.010728687979280949	0.0
5	736	0.0926717147231102	0.0
5	1076	0.07631035149097443	0.0
5	19	0.6393102407455444	0.0
5	445	0.8209021091461182	0.0
5	107	0.4168652296066284	0.0
5	48	0.21454890072345734	0.0
5	1217	0.011058781296014786	0.0
5	632	0.02812029793858528	0.0
5	1128	0.013867097906768322	0.0
5	952	0.051509249955415726	0.0
5	348	0.1256488710641861	0.0
5	494	0.16222712397575378	0.0
5	901	0.007432121317833662	0.0
5	833	0.300748735666275	0.0
5	696	0.05689258500933647	0.0
5	1247	0.009267973713576794	0.0
5	317	0.2327648252248764	0.0
5	599	0.09608583897352219	0.0
5	340	0.09175153821706772	0.0
5	954	0.024628890678286552	0.0
5	827	0.24621374905109406	0.0
5	637	0.11884260922670364	0.0
5	662	0.061144910752773285	0.0
5	786	0.34405627846717834	0.0
5	349	0.20472018420696259	0.0
5	1084	0.009001939557492733	0.0
5	139	0.22806823253631592	0.0
5	947	0.04796745255589485	0.0
5	630	0.2066304087638855	0.0
5	1006	0.009488038718700409	0.0
5	659	0.083767369389534	0.0
5	56	0.6307628154754639	0.0
5	1159	0.03644941747188568	0.0
5	933	0.025016900151968002	0.0
5	733	0.0521855428814888	0.0
5	1051	0.03711821883916855	0.0
6	21	0.47940415143966675	1.0
6	1265	0.014083384536206722	0.0
6	733	0.02985803224146366	0.0
6	278	0.4786826968193054	0.0
6	918	0.024405265226960182	0.0
6	645	0.32982638478279114	0.0
6	886	0.06869308650493622	0.0
6	1153	0.06614632159471512	0.0
6	1043	0.07884398102760315	0.0
6	1021	0.036498237401247025	0.0
6	788	0.35283759236335754	0.0
6	932	0.12639211118221283	0.0
6	1207	0.11996132880449295	0.0
6	1271	0.016988424584269524	0.0
6	347	0.6152097582817078	0.0
6	52	0.0673750713467598	0.0
6	959	0.017168555408716202	0.0
6	478	0.17570658028125763	0.0
6	926	0.19990815222263336	0.0
6	605	0.09068965911865234	0.0
6	1323	0.01883883960545063	0.0
6	271	0.176935076713562	0.0
6	170	0.11809106171131134	0.0
6	1063	0.072795569896698	0.0
6	898	0.03827747702598572	0.0
6	1280	0.01754828542470932	0.0
6	895	0.02004813961684704	0.0
6	191	0.06621324270963669	0.0
6	1040	0.07303588837385178	0.0
6	937	0.21824368834495544	0.0
6	930	0.008687562309205532	0.0
6	336	0.36448681354522705	0.0
6	380	0.13088582456111908	0.0
6	101	0.557269811630249	0.0
6	868	0.03816725313663483	0.0
6	638	0.24085882306098938	0.0
6	602	0.02550739422440529	0.0
6	568	0.2192438840866089	0.0
6	746	0.018347440287470818	0.0
6	891	0.030840717256069183	0.0
6	1115	0.030633116140961647	0.0
6	198	0.06333186477422714	0.0
6	1074	0.15124478936195374	0.0
6	595	0.12867610156536102	0.0
6	1171	0.02161549963057041	0.0
6	27	0.18820691108703613	0.0
6	857	0.01092731487005949	0.0
6	85	0.2502182126045227	0.0
6	905	0.13601714372634888	0.0
6	1174	0.045646633952856064	0.0
6	1059	0.11277882009744644	0.0
6	914	0.02642672322690487	0.0
6	207	0.49679452180862427	0.0
6	1213	0.021881701424717903	0.0
6	1248	0.03569637984037399	0.0
6	67	0.19151310622692108	0.0
6	345	0.026838378980755806	0.0
6	322	0.10085838288068771	0.0
6	48	0.5957691073417664	0.0
6	237	0.10724060237407684	0.0
6	901	0.008112924173474312	0.0
6	1235	0.0310659296810627	0.0
6	1268	0.014343103393912315	0.0
6	726	0.026293843984603882	0.0
6	1028	0.17055541276931763	0.0
6	258	0.060029055923223495	0.0
6	972	0.11928854137659073	0.0
6	892	0.09944397211074829	0.0
6	246	0.0682145357131958	0.0
6	1024	0.023188944905996323	0.0
6	335	0.16332949697971344	0.0
6	435	0.018986374139785767	0.0
6	785	0.0774093046784401	0.0
6	931	0.09949769079685211	0.0
6	1156	0.022433772683143616	0.0
6	128	0.6719508767127991	0.0
6	290	0.10942214727401733	0.0
6	429	0.4859452247619629	0.0
6	1018	0.008366714231669903	0.0
6	1209	0.024592731148004532	0.0
6	1023	0.022440530359745026	0.0
6	1301	0.011197960004210472	0.0
6	1088	0.015696560963988304	0.0
6	617	0.06445960700511932	0.0
6	971	0.10493816435337067	0.0
6	1333	0.00810718908905983	0.0
6	884	0.20294733345508575	0.0
6	967	0.04868423193693161	0.0
6	474	0.09898682683706284	0.0
6	444	0.2135131061077118	0.0
6	643	0.13073985278606415	0.0
6	1134	0.012893262319266796	0.0
6	479	0.07090460509061813	0.0
6	1177	0.019336313009262085	0.0
6	584	0.06207358092069626	0.0
6	1197	0.02185739576816559	0.0
6	576	0.022208599373698235	0.0
6	349	0.4226475954055786	0.0
6	797	0.242904394865036	0.0
6	501	0.06854584813117981	0.0
7	1	0.15345953404903412	1.0
7	1270	0.01825571246445179	0.0
7	364	0.04268966242671013	0.0
7	621	0.25074097514152527	0.0
7	1000	0.008923052810132504	0.0
7	1070	0.014343244954943657	0.0
7	924	0.18260881304740906	0.0
7	312	0.07826922088861465	0.0
7	1227	0.022817229852080345	0.0
7	135	0.44449126720428467	0.0
7	462	0.3946276605129242	0.0
7	768	0.03276601433753967	0.0
7	579	0.12878389656543732	0.0
7	115	0.18019288778305054	0.0
7	1148	0.04663584381341934	0.0
7	801	0.192918062210083	0.0
7	484	0.27761489152908325	0.0
7	1077	0.02872406132519245	0.0
7	1012	0.05191226676106453	0.0
7	970	0.17295710742473602	0.0
7	545	0.17376624047756195	0.0
7	494	0.15898986160755157	0.0
7	580	0.020930327475070953	0.0
7	1301	0.010455070994794369	0.0
7	335	0.10478240996599197	0.0
7	75	0.6829482913017273	0.0
7	281	0.26134976744651794	0.0
7	1083	0.052383698523044586	0.0
7	820	0.1903306394815445	0.0
7	526	0.03693506121635437	0.0
7	995	0.07855240255594254	0.0
7	1045	0.030574819073081017	0.0
7	221	0.1809253990650177	0.0
7	249	0.747166097164154	0.0
7	1069	0.0360509417951107	0.0
7	860	0.13490253686904907	0.0
7	161	0.383967787027359	0.0
7	328	0.13153694570064545	0.0
7	334	0.022278115153312683	0.0
7	76	0.15402378141880035	0.0
7	123	0.3063329756259918	0.0
7	1328	0.025214629247784615	0.0
7	693	0.09710607677698135	0.0
7	1199	0.0325247198343277	0.0
7	182	0.3781350255012512	0.0
7	1001	0.033314067870378494	0.0
7	596	0.29377150535583496	0.0
7	295	0.046581875532865524	0.0
7	992	0.039909616112709045	0.0
7	15	0.1975707858800888	0.0
7	519	0.22152334451675415	0.0
7	453	0.23804639279842377	0.0
7	582	0.09217879921197891	0.0
7	1338	0.01835949346423149	0.0
7	367	0.2831907272338867	0.0
7	61	0.12172076851129532	0.0
7	815	0.12074890732765198	0.0
7	692	0.24536357820034027	0.0
7	843	0.050396665930747986	0.0
7	153	0.3037155270576477	0.0
7	784	0.2003394514322281	0.0
7	1163	0.021701261401176453	0.0
7	695	0.23766854405403137	0.0
7	17	0.04159633442759514	0.0
7	420	0.17169524729251862	0.0
7	1024	0.021821528673171997	0.0
7	721	0.0526789128780365	0.0
7	781	0.14209899306297302	0.0
7	727	0.21602560579776764	0.0
7	929	0.02361624874174595	0.0
7	739	0.02719101496040821	0.0
7	984	0.09317730367183685	0.0
7	244	0.14302904903888702	0.0
7	732	0.17440569400787354	0.0
7	1201	0.009600122459232807	0.0
7	173	0.3982686996459961	0.0
7	379	0.1870957463979721	0.0
7	48	0.12655358016490936	0.0
7	550	0.09839878231287003	0.0
7	114	0.2604561150074005	0.0
7	793	0.13565075397491455	0.0
7	1166	0.016355248168110847	0.0
7	726	0.07162827253341675	0.0
7	619	0.5513361096382141	0.0
7	1290	0.026772519573569298	0.0
7	998	0.020211821421980858	0.0
7	403	0.4840693473815918	0.0
7	895	0.027741292491555214	0.0
7	430	0.24561698734760284	0.0
7	1055	0.0784628689289093	0.0
7	23	0.19298319518566132	0.0
7	561	0.078253835439682	0.0
7	800	0.27240943908691406	0.0
7	573	0.26168206334114075	0.0
7	1196	0.028399288654327393	0.0
7	651	0.18923522531986237	0.0
7	1347	0.009337624534964561	0.0
7	996	0.016621632501482964	0.0
7	718	0.02976914867758751	0.0
7	618	0.09744658321142197	0.0
8	6	0.7104918360710144	1.0
8	651	0.14464274048805237	0.0
8	674	0.16673478484153748	0.0
8	1313	0.0061076185666024685	0.0
8	1081	0.048357054591178894	0.0
8	1003	0.019750334322452545	0.0
8	605	0.06395099312067032	0.0
8	1202	0.013498542830348015	0.0
8	777	0.0342632457613945	0.0
